internet,computer,wealth,mean_TestScore
yes,no,-0.418357449,336.816
no,yes,0.124408928,358.5863333
yes,no,-0.40981132,379.1193333
no,no,-0.734040978,411.4903333
no,yes,0.430325453,370.0146667
no,no,-1.00516255,385.3536667
no,no,-2.203800701,396.6226667
no,yes,0.24405473,371.63
no,no,-1.034725179,351.4393333
no,no,-0.88359823,284.7606667
yes,no,-0.036223409,417.012
yes,no,0.56784836,391.5546667
no,no,-0.242202552,382.569
no,no,-1.393662584,337.2043333
yes,no,-0.643783395,442.8593333
no,no,-1.393662584,288.6746667
no,no,-0.728023806,382.273
yes,no,0.15902947,453.577
yes,no,-0.41303792,437.942
no,no,-0.468064524,464.9936667
no,no,-0.998098913,411.2513333
yes,yes,0.481166198,450.2323333
yes,yes,-0.192495477,479.619
no,no,-0.877145031,434.0026667
yes,yes,0.249635875,489.8036667
yes,no,-1.10344303,517.1166667
no,no,-0.877145031,430.7786667
yes,no,-0.41303792,466.4153333
no,yes,-0.236446996,391.9193333
no,yes,-0.34336081,461.5036667
no,no,-1.393662584,461.6773333
yes,no,0.048801851,439.0866667
no,yes,-0.873220788,436.576
no,no,-0.877145031,498.5696667
yes,no,0.122315998,450.7453333
yes,no,-0.78627701,529.794
yes,yes,0.144030142,467.883
yes,yes,0.138797818,474.895
yes,yes,-0.127440252,466.033
yes,no,-0.165287393,447.983
yes,no,-0.916474664,458.2073333
no,yes,-0.140695472,480.586
yes,yes,0.687319751,510.0613333
yes,no,0.15902947,413.4
yes,yes,-0.40867765,487.7653333
yes,yes,-0.308827473,536.601
yes,no,-0.643783395,532.7893333
no,no,-1.177044384,436.7473333
no,yes,0.130862127,473.2953333
no,no,-2.203800701,467.571
no,yes,0.162953712,466.0993333
yes,no,-0.78627701,429.1496667
yes,yes,-0.594337936,549.0253333
yes,yes,0.513955426,307.054
yes,yes,0.082550338,475.6626667
no,no,-0.52230628,355.628
yes,yes,0.430238247,350.8793333
no,no,-0.877145031,408.6383333
yes,no,0.670750726,312.8553333
no,no,-0.287898179,281.7053333
no,yes,-0.504341968,324.9793333
no,no,0.697609988,450.699
yes,no,-0.187524769,355.751
yes,no,-0.115057086,333.0713333
yes,no,0.425790772,334.909
no,yes,0.363090093,371.3816667
yes,no,-0.106510957,315.578
no,no,-0.974379046,387.6506667
yes,no,-0.22537191,404.2313333
no,no,-2.203800701,324.0466667
no,no,-1.698009412,356.2156667
no,no,-0.728023806,416.9723333
no,no,-0.486116041,368.4643333
no,no,-1.698009412,303.3056667
no,no,-1.039783092,271.4756667
no,no,0.019500838,269.6233333
no,no,-0.180722748,333.6903333
yes,no,0.378089421,380.4633333
no,no,-0.551432881,265.1333333
no,no,-0.229208948,339.1376667
yes,yes,-0.223976624,287.4196667
no,no,-1.221170313,291.3646667
yes,yes,0.959923815,435.4956667
yes,yes,0.535407953,432.3
yes,no,0.625316715,396.577
yes,no,-0.079738901,317.011
yes,yes,1.716168998,416.61
yes,no,-1.16309152,347.565
yes,yes,0.434511312,443.6896667
yes,yes,0.481166198,320.79
no,no,-1.133354481,344.5716667
no,no,-1.014493528,380.0496667
yes,no,-0.689479021,319.0393333
yes,no,-0.78627701,413.7096667
no,no,-1.09681542,309.4966667
yes,yes,0.68601167,377.8633333
no,no,-1.177044384,377.0853333
yes,no,0.048801851,426.58
no,no,-1.250471326,340.2536667
yes,yes,0.934285429,364.0093333
no,no,-1.133616097,348.6336667
no,no,-1.661295941,306.2936667
no,no,-0.83607129,370.4023333
yes,yes,2.236436384,356.46
no,no,-0.375016368,362.6783333
no,no,0.342945647,309.2896667
no,no,-0.605413021,367.88
no,yes,-0.201739249,305.559
yes,no,1.384352471,469.961
no,no,-0.877145031,278.9286667
no,no,0.150919368,300.125
no,yes,1.249707342,367.8056667
no,yes,1.140438982,302.2233333
no,no,-0.290252724,438.6063333
no,yes,-0.351296501,362.099
no,yes,-0.264701544,403.2453333
yes,yes,0.170889403,377.8143333
no,no,0.599155097,307.0766667
no,no,-0.851681056,299.859
yes,yes,1.267410037,390.373
yes,no,0.00563518,405.393
no,no,-0.619278679,382.5373333
yes,yes,0.503839601,345.3716667
no,yes,0.682785071,286.7623333
yes,yes,0.680256114,439.0566667
no,no,-0.208890091,313.7403333
yes,yes,-0.120202204,420.6413333
yes,yes,1.031432239,352.8423333
no,no,-0.123952036,314.8066667
no,no,-0.728023806,376.604
no,yes,1.170437638,341.3326667
no,yes,-0.019392768,354.7053333
no,no,-0.491609981,269.4713333
yes,yes,0.918501253,407.633
yes,no,0.726998206,426.941
yes,yes,0.978498564,365.963
no,no,-1.393662584,341.3966667
yes,no,0.284256417,379.654
yes,yes,-0.584396521,276.7973333
yes,yes,-0.311966867,389.462
yes,no,0.929401927,397.7413333
no,no,0.501659466,418.9686667
yes,no,-0.72776219,385.5436667
no,no,-0.74555209,378.6126667
no,no,-0.739534918,338.0006667
no,no,-2.203800701,317.3063333
yes,no,0.146297482,290.794
yes,no,-0.193018709,347.4583333
no,no,-0.454460483,322.5756667
no,no,-0.755667916,381.6906667
no,no,-0.326704579,325.9626667
no,no,-0.625644672,411.1973333
no,yes,0.009559423,352.8493333
no,no,-1.250471326,340.9656667
no,no,-1.060450771,287.0223333
no,yes,-0.864500249,334.5856667
no,no,-0.185780661,288.6096667
no,no,-0.362633202,345.9596667
no,no,-0.045554386,353.857
no,no,-0.540008975,338.7733333
no,no,-0.362633202,315.8106667
no,no,-0.728023806,353.277
no,no,-0.880458836,426.0763333
no,no,-0.237057433,368.564
yes,yes,0.351927803,377.4603333
no,no,-1.060450771,403.037
no,no,-0.605413021,367.186
no,no,-0.944467596,441.39
yes,no,0.522065528,263.2176667
no,no,-0.411468223,342.553
yes,no,-0.551432881,365.017
no,no,-0.411468223,321.9623333
no,no,-0.467802908,342.6426667
yes,yes,0.249635875,419.6003333
yes,no,0.895391823,479.6493333
no,yes,-0.35679044,404.0286667
yes,yes,1.171396897,427.9896667
yes,no,0.74661942,523.6676667
yes,no,0.74661942,417.9636667
yes,no,-0.585094164,427.5626667
yes,no,-0.125260117,502.4163333
no,no,-0.158572578,340.135
no,no,-0.421845665,425.0853333
yes,no,-0.075640248,379.8213333
no,no,-0.781219097,390.023
yes,no,-0.541665877,457.915
no,no,-2.164383863,434.7543333
yes,no,-0.679886428,457.409
no,no,0.23742712,428.867
yes,yes,-0.311966867,458.6006667
no,no,-1.393662584,362.1626667
yes,no,-0.41303792,372.097
no,no,-1.393662584,356.6806667
yes,no,-0.311966867,410.1126667
yes,no,-0.207320394,405.433
no,no,0.158244621,406.918
yes,no,-0.541665877,432.1723333
yes,no,0.728219081,446.5546667
no,no,0.650431869,356.112
no,no,-0.504341968,485.6943333
yes,no,0.710952413,447.1306667
yes,no,1.298629568,357.4096667
yes,no,-0.06500119,443.085
no,no,-0.298362826,430.4413333
yes,no,0.610579004,480.3703333
yes,yes,0.877427512,434.3966667
yes,no,0.11830455,382.68
yes,yes,1.240550775,503.1133333
yes,no,0.74661942,507.947
no,no,-0.051658764,409.438
yes,yes,1.377637656,469.8236667
yes,yes,2.420788588,498.8193333
yes,yes,0.434511312,516.7353333
yes,yes,2.778156296,491.0443333
yes,yes,0.662204597,404.867
yes,yes,1.028118434,384.1983333
yes,yes,0.155541254,482.608
yes,yes,0.687319751,401.1763333
yes,yes,3.028086957,457.7126667
yes,yes,2.479390613,512.1453333
yes,yes,1.150729219,569.4856667
yes,yes,1.489609383,473.447
yes,yes,2.177834358,548.26
yes,yes,0.707900224,497.6216667
yes,yes,2.351373094,324.374
yes,yes,1.678496268,420.3653333
yes,yes,1.667072361,495.4236667
yes,yes,1.263573,376.2783333
no,yes,0.714004602,562.393
no,yes,0.272483688,555.359
yes,yes,0.91457701,496.9663333
no,yes,0.201934524,369.1553333
yes,yes,1.730819505,436.7966667
yes,yes,1.757940383,469.76
no,yes,0.562790447,470.9473333
yes,no,0.350706927,425.829
no,no,-0.594599552,387.5183333
yes,no,0.311290089,407.795
no,yes,0.186935196,357.6863333
yes,no,0.15902947,358.4026667
no,yes,-0.024363476,298.8623333
no,yes,-0.490999543,360.1186667
yes,yes,0.01112912,474.595
yes,yes,1.094830561,410.4076667
yes,yes,0.79754737,431.1636667
no,no,-0.877145031,442.0536667
no,no,-0.118894123,455.4756667
yes,no,0.077056399,438.4346667
no,yes,-1.039783092,286.342
no,yes,0.772432216,402.109
no,no,-0.448530516,357.1383333
no,no,-0.043635868,346.0933333
no,no,-0.029421388,327.091
no,yes,0.031535182,351.5266667
yes,yes,0.359078645,403.2243333
yes,yes,-0.339436567,353.6253333
no,no,-0.911155135,359.5913333
yes,yes,0.029267842,335.624
no,yes,-0.490999543,324.4666667
yes,yes,0.500787412,317.668
yes,yes,0.134088727,386.0553333
yes,yes,0.279983352,366.664
no,no,-0.919614058,326.144
no,no,-0.491609981,399.5866667
no,yes,-0.409724115,349.4726667
yes,yes,0.662204597,316.6806667
yes,yes,-0.075117015,381.9536667
no,yes,-0.325222087,437.7186667
no,no,-0.107906244,335.2626667
no,yes,-0.655730534,321.2193333
no,no,-0.251271913,349.7053333
yes,no,0.234374931,373.1673333
no,yes,0.029703869,372.2386667
no,yes,-0.888220116,377.3703333
no,no,-0.491609981,319.8813333
no,no,-0.781219097,331.953
no,yes,-0.009189737,443.3906667
yes,yes,0.802430872,478.5006667
yes,yes,0.489886737,274.236
no,no,-0.649277334,363.5066667
no,no,-1.19605516,432.752
no,no,-0.185867867,362.9153333
no,yes,-0.029159772,344.7266667
yes,yes,-0.541665877,358.126
yes,yes,1.028118434,443.269
no,no,-0.455594153,363.7256667
yes,yes,-0.06500119,507.772
yes,yes,0.249635875,504.5256667
yes,yes,1.501730933,522.4826667
yes,yes,2.692084571,577.1396667
yes,yes,-0.002998154,620.031
yes,yes,1.518735985,564.7636667
yes,yes,1.943426257,473.7583333
yes,yes,1.084017092,585.1043333
yes,yes,0.606218734,525.6006667
yes,yes,0.134088727,564.9056667
yes,yes,0.249635875,573.4673333
yes,no,-0.293392118,434.6166667
no,no,-1.642721192,553.784
yes,yes,0.933151759,483.9213333
yes,yes,1.372230922,614.624
yes,yes,-0.06500119,459.4546667
yes,no,0.155541254,526.218
yes,yes,1.551263597,571.208
yes,yes,0.295680323,489.754
yes,yes,0.087346635,475.789
yes,yes,1.106341673,577.82
yes,yes,0.350706927,592.0986667
no,no,0.752811003,491.6886667
yes,yes,1.523881103,504.2783333
yes,yes,1.958599996,532.6703333
yes,no,1.483068978,552.1866667
yes,yes,0.448376969,546.203
yes,no,0.15902947,536.045
yes,yes,1.318686809,513.5946667
yes,yes,2.180276109,543.304
no,no,-0.190053726,508.1913333
yes,yes,1.323657517,546.803
yes,no,1.521439352,478.782
yes,yes,2.010661617,464.7666667
yes,yes,2.300096322,578.6546667
yes,yes,1.773724559,559.156
yes,yes,0.572644657,501.6073333
yes,yes,0.802430872,505.5216667
no,no,-4.190252389,299.9703333
no,no,-2.095753217,360.546
no,no,-4.190252389,351.4856667
no,no,-4.190252389,355.9056667
no,no,-2.203800701,408.309
no,no,-1.642721192,330.8463333
no,yes,-1.681876414,402.8313333
no,no,-1.681876414,300.7096667
yes,no,-0.39202142,522.0486667
yes,no,-0.570792479,446.4036667
no,no,-0.70125175,417.8173333
yes,yes,-0.130579646,422.142
no,no,-1.02164437,521.116
yes,no,-0.78627701,314.7076667
yes,no,-0.78627701,402.2523333
yes,no,-0.940020121,327.3966667
no,no,-1.177044384,515.2746667
no,no,-2.317952563,449.353
no,yes,0.364834201,311.4223333
no,no,-0.003085359,366.814
no,no,-1.393662584,305.698
no,no,-1.393662584,397.1436667
yes,no,0.087346635,394.899
yes,no,-0.614395177,465.5363333
no,no,-1.642721192,356.9856667
no,no,-1.152190846,296.4386667
yes,yes,-0.940020121,369.9593333
no,no,-1.393662584,368.6516667
yes,no,-0.643783395,385.774
no,no,-1.393662584,372.4126667
no,yes,0.05089478,399.5956667
yes,no,-0.284235552,368.6206667
yes,no,0.332044973,424.0363333
yes,no,0.603864188,345.2356667
no,no,-1.250471326,447.7063333
no,yes,-0.063431492,352.2116667
no,yes,0.698046015,404.4416667
yes,yes,0.478026804,412.161
yes,yes,0.98634705,352.341
no,no,-0.728023806,371.0653333
no,no,-0.331936903,267.9933333
yes,no,1.484900292,402.4723333
yes,yes,0.635781363,408.3903333
yes,yes,0.975446375,344.0603333
yes,yes,0.906466908,433.277
yes,yes,0.890682732,366.796
yes,yes,0.662204597,430.9476667
yes,yes,0.992102606,375.8046667
yes,yes,0.756299218,350.095
yes,yes,0.096939229,346.583
yes,yes,0.609358128,395.4226667
yes,yes,1.874708406,375.098
yes,yes,1.319035631,331.8243333
yes,no,-0.311966867,327.1393333
yes,yes,0.785076999,376.691
no,no,-0.341791112,404.984
yes,yes,2.300096322,353.4653333
yes,yes,1.535479421,359.7156667
no,yes,1.774247791,272.478
yes,yes,1.468941704,433.1026667
no,no,0.809407304,391.7476667
no,no,-0.343884042,353.9146667
no,yes,0.789524474,339.5206667
no,yes,-0.019392768,428.5486667
yes,yes,0.791355787,462.9886667
yes,yes,1.523881103,383.884
no,no,0.789524474,423.572
yes,yes,0.856759833,387.6836667
yes,yes,1.063262208,288.4596667
yes,yes,1.920055211,343.9876667
yes,yes,1.965576427,349.107
yes,no,1.048786112,290.508
yes,no,-0.318420067,370.6723333
yes,yes,0.225654391,388.9243333
no,no,-0.461262503,293.3756667
yes,yes,1.35976055,413.5276667
no,yes,0.650344664,361.885
yes,yes,2.476076808,405.1346667
no,yes,0.487619397,462.2013333
no,no,-0.177408943,386.9326667
yes,yes,0.918501253,384.2013333
no,yes,0.06528367,488.3533333
no,yes,0.372072249,406.425
no,no,-0.877145031,417.2986667
yes,no,0.481166198,253.5836667
yes,yes,0.739294166,410.0053333
no,no,0.414454071,374.355
yes,yes,1.216743703,464.136
no,no,0.186499169,436.6366667
yes,yes,1.839651837,439.94
no,no,-0.467802908,354.2756667
yes,yes,1.179506999,391.2323333
yes,no,0.936552769,386.9253333
no,no,-0.362633202,399.7703333
yes,no,0.577964186,332.2446667
no,no,-0.246126794,387.833
yes,no,-0.06500119,380.744
yes,yes,0.551889773,369.7356667
no,no,0.26507123,516.4766667
no,no,-0.390800544,417.0413333
no,no,0.566191458,445.864
yes,yes,0.61424163,356.7343333
yes,yes,1.767358565,373.1083333
yes,yes,0.918501253,343.9173333
yes,yes,1.210900941,448.1186667
yes,yes,1.697245428,453.4203333
yes,yes,1.817240051,475.7363333
yes,yes,1.048088469,374.1216667
no,yes,0.244316346,434.7406667
yes,no,1.283107008,415.5426667
no,no,1.119073661,484.4606667
yes,no,0.256612306,429.8013333
yes,no,1.57411141,315.875
no,no,0.984777353,367.5136667
no,yes,0.823621783,456.5766667
no,no,0.616683381,476.519
no,no,-0.309873938,430.105
no,no,0.616683381,299.934
no,no,-1.250471326,307.8213333
no,no,-0.74555209,247.6006667
no,no,0.263065506,335.1833333
no,no,-0.625644672,343.1763333
yes,yes,0.555377989,375.6843333
yes,yes,1.409642036,354.12
yes,yes,-0.655207301,280.554
no,yes,-0.943595542,288.8976667
no,no,-4.190252389,358.8163333
no,no,-0.605413021,428.8486667
no,no,0.157808594,259.127
no,no,-0.326704579,350.516
no,no,-0.825519437,324.0696667
no,no,0.626450386,325.1293333
yes,no,0.844463872,276.2096667
no,no,-0.698112355,316.515
no,no,-0.723925152,306.2146667
no,no,-0.891533921,366.093
yes,no,-0.940020121,332.353
yes,no,-0.286938919,458.584
no,yes,-0.597128508,374.1756667
no,no,-0.237057433,458.054
no,no,-0.877145031,412.1156667
no,no,-0.877145031,382.6066667
yes,yes,-1.10344303,338.131
yes,no,-0.125260117,407.922
no,no,-1.393662584,369.2076667
yes,no,-0.015904552,432.009
yes,no,-0.940020121,463.347
no,no,-1.043358513,335.2333333
no,no,-1.698009412,339.454
yes,no,-0.458210314,421.836
no,no,-0.594599552,395.197
yes,no,-0.415654082,376.5716667
no,yes,-0.140695472,440.6116667
no,no,-0.156566854,362.7086667
no,no,-1.039783092,432.093
no,no,-0.203657767,379.283
no,yes,0.012698817,404.2823333
no,no,-0.380597513,333.2736667
yes,no,0.15902947,388.5853333
no,yes,-0.35679044,461.3323333
no,no,-0.877145031,349.474
no,no,-1.177044384,419.5516667
no,no,-0.734040978,370.697
yes,yes,0.625491126,397.857
no,no,-0.491609981,289.4033333
no,no,-0.998098913,403.1553333
yes,no,-0.916474664,399.4636667
no,yes,-0.895632575,361.2866667
no,no,0.042610268,315.4803333
no,no,-0.744244009,367.9336667
no,no,-0.444344657,271.3393333
yes,no,-0.179153051,339.271
no,no,-1.00516255,339.7296667
no,no,-1.393662584,380.6546667
yes,no,-0.940020121,424.77
no,no,-1.18506728,513.553
yes,no,-0.78627701,560.8636667
yes,no,-0.292171243,409.5163333
yes,no,-0.940020121,512.7763333
yes,no,-0.270980332,513.4126667
yes,no,-0.764475661,532.1216667
yes,no,0.048801851,544.4176667
no,no,-1.177044384,445.6526667
yes,no,-0.541665877,467.2593333
yes,yes,-0.06500119,423.601
yes,yes,-0.311966867,576.083
no,yes,-0.35679044,419.4023333
yes,no,0.00563518,504.5326667
yes,no,-1.083734611,444.2186667
no,yes,-1.035248412,446.8356667
yes,no,-0.514370589,565.818
yes,no,-0.40867765,482.3223333
yes,no,0.138797818,590.3123333
yes,yes,-0.519341296,490.1306667
no,no,-1.250471326,457.5426667
yes,no,-0.374667546,401.215
yes,no,-0.41303792,428.3586667
yes,no,-0.643783395,498.1473333
no,no,-1.642721192,452.262
yes,no,-0.514370589,489.1893333
yes,no,0.250071902,410.697
no,yes,-0.236446996,422.8906667
yes,no,-0.289555081,512.226
yes,no,-0.940020121,532.7203333
yes,yes,-0.187350358,499.4283333
yes,no,-0.940020121,552.0983333
yes,yes,0.245101194,426.214
yes,yes,-0.187350358,507.7776667
yes,yes,-0.538875305,424.8696667
yes,yes,-0.293392118,479.9923333
no,yes,-0.485592808,479.5843333
no,no,-0.854558834,525.2786667
yes,yes,-0.674566899,490.2526667
yes,yes,1.539490869,503.9006667
no,yes,0.785076999,489.0856667
yes,no,0.869927848,389.9676667
yes,yes,0.948674319,455.7963333
no,yes,0.072608923,426.431
yes,yes,0.759613023,481.1513333
yes,yes,0.830772625,467.2246667
yes,no,1.140438982,376.1856667
yes,no,0.856934244,475.9353333
yes,no,-0.23845272,390.2273333
yes,yes,0.220073246,426.081
no,no,-0.877145031,428.998
no,no,0.263065506,371.4726667
yes,yes,1.12003292,419.056
yes,yes,-0.705699225,449.1983333
no,no,-0.639074303,430.921
yes,no,0.334050697,437.4353333
yes,no,-0.070059102,452.1356667
yes,yes,0.918501253,505.8293333
no,yes,-0.371876974,373.6186667
no,yes,0.093451013,434.7056667
yes,yes,0.226003213,432.403
no,yes,-0.599134232,410.795
yes,yes,-0.174269549,442.9343333
yes,yes,1.094830561,428.2306667
yes,yes,0.711475645,467.2823333
yes,no,-0.193018709,371.554
yes,yes,0.797983397,433.3153333
yes,yes,0.143506909,500.2436667
yes,no,0.21658503,404.8906667
no,no,-0.877145031,431.835
yes,no,1.428478401,436.6196667
yes,yes,0.642757794,467.1243333
yes,no,0.31259817,433.1376667
yes,no,-0.141218705,382.1476667
yes,yes,-0.187350358,432.227
no,no,0.898880039,432.2476667
yes,no,0.51142647,364.8416667
yes,yes,1.190320468,466.1136667
no,no,-0.605413021,354.85
no,no,-0.282665855,350.414
yes,yes,0.31695844,329.0536667
no,no,-0.472250383,428.2196667
no,no,-1.039783092,361.617
no,no,-1.014493528,463.8886667
yes,no,-0.165287393,358.9623333
no,no,-0.019392768,295.7713333
yes,no,-0.946734936,313.045
yes,no,0.458667206,310.1376667
yes,no,0.378089421,306.7593333
no,no,1.010502944,358.119
yes,no,-0.33028,385.3503333
no,no,-0.491609981,295.962
no,no,-0.857349406,331.8586667
yes,no,-0.193018709,411.988
yes,no,-0.33028,321.2203333
no,no,0.116298826,334.607
no,no,-2.203800701,374.969
no,no,-0.491609981,308.7883333
yes,no,0.279983352,379.1696667
yes,no,-0.075640248,346.7066667
yes,no,-0.541665877,344.313
yes,no,-0.286938919,399.568
no,no,-0.781219097,324.706
yes,no,-1.10344303,365.9616667
yes,no,-0.49370291,361.1503333
no,no,-1.393662584,395.4846667
no,no,-1.393662584,380.648
no,no,-0.877145031,319.8596667
no,no,-1.393662584,385.9716667
no,no,-1.177044384,432.9303333
no,no,-0.877145031,370.202
yes,no,-0.672299559,343.7483333
no,no,-1.039783092,361.8
no,no,-1.393662584,420.6806667
no,no,-0.877145031,317.8096667
no,no,-0.639074303,344.8796667
no,no,-1.698009412,373.5716667
no,no,-1.177044384,345.1546667
yes,no,-0.322431515,397.7686667
no,no,-1.681876414,439.2753333
no,no,-1.039783092,274.448
no,no,-1.317009042,352.833
